id,local_time,retweet_count,like_count,reply_count,text,user_screen_name,to_username,gares
10,2024-06-13T06:39:00,0,1,0,"Au moins maintenant, on sait qui est l'autorité ""compétente"" qui a mis 4h pour déloger 5 pauvres chèvres du @RERC_SNCF. https://twitter.com/vara_dd/status/1801142207656722817/photo/1 « AlertesInfos: 🇫🇷 Insolite : Valérie Pécresse a retroussé ses manches pour tenter de déloger Éric Ciotti, qui s’était enfermé au siège des Républicains. (témoins) https://twitter.com/ChaRocher/status/1800892583293644873/video/1 — https://twitter.com/alertesinfos/status/1800960861311266884 »",utilisateur_anonymise_10,,
11,2024-06-13T06:37:59,0,0,1,@RERC_SNCF Train bloqué à Vitry sur Seine soit disant à cause d’un chien sur les voix mais les autres trains circulent… hier c’était des chèvres…,utilisateur_anonymise_11,RERC_SNCF,Vitry-sur-Seine
12,2024-06-13T06:36:37,0,0,0,"@RERC_SNCF C’est une blague, hier les chèvres aujourd’hui un chien qui bloque le train à Vitry sur Seine pour une durée indéterminée, alors que la voie d’à côté les trains circulent très bien",utilisateur_anonymise_12,RERC_SNCF,Vitry-sur-Seine
13,2024-06-13T06:22:10,0,1,0,@RERC_SNCF Est-ce que ce serait pas à cause des chèvres que ce problème est dû il faut attendre l'arrivée de Monsieur Seguin,usager revendiqué de la ligne C 6,RERC_SNCF,
14,2024-06-13T05:59:59,0,0,0,@RERC_SNCF je cherche Monsieur Seguin pour qu'il puisse enlever ses chèvres,usager revendiqué de la ligne C 6,RERC_SNCF,
15,2024-06-13T04:12:25,0,1,0,@RERC_SNCF Bonjour pouvez-vous m'expliquer comment se fait-il que l'on puisse avoir des chèvres qui paralyse toute une ligne pendant des heures,usager revendiqué de la ligne C 6,RERC_SNCF,
16,2024-06-13T00:30:57,0,0,0,@utilisateur_anonymise_1415 On le savait que chez @RERC_SNCF c'est des chèvres.,utilisateur_anonymise_14,utilisateur_anonymise_2158,
17,2024-06-12T22:18:38,0,0,0,"Le traffic du RER C a été interrompu, puis perturbé ce mercredi soir en raison de la présence de chèvres sur les voies

#France #RERC #Transport #Video #Chèvres https://twitter.com/AllonsY_Social/status/1801016286794654115/video/1",utilisateur_anonymise_15,,
18,2024-06-12T21:56:02,0,0,0,"@utilisateur_anonymise_1417 @RERC_SNCF Bonsoir, c'était tout un troupeau de chèvres. @utilisateur_anonymise_1416 les a filmés. Des animaux aussi gros peuvent dégrader des installations de sécurité (comme le système de freins) sous les trains s'ils devaient être percutés.",travailleur de la SNCF 8,utilisateur_anonymise_63,
19,2024-06-12T21:41:41,0,0,0,#RERC @RERC_SNCF  une histoire de chèvre 🐐 🐐  #SNCF #Choisyleroi  #chèvre https://twitter.com/Ghost51365175/status/1801006988492456386/video/1,utilisateur_anonymise_17,,Choisy-le-Roi
20,2024-06-12T20:57:06,0,8,1,"#IDF🇫🇷🐐 INSOLITE | Le traffic du #RERC a été interrompu pendant longtemps, puis perturbé ce mercredi soir en raison de la présence de chèvres sur les voies. 

J’ai été bloqué pendant un moment à la Gare #Bibliothèque François #Mitterand, J’ai dû retourner à la Gare de #Lyon pour https://twitter.com/Baconib/status/1800995766472737046/video/1",utilisateur_anonymise_18,,
21,2024-06-12T20:45:16,0,0,0,@RERC_SNCF Mettre 4h pour rentrer chez soi un record … vive les chèvres 😡😡😡😡,utilisateur_anonymise_19,RERC_SNCF,
22,2024-06-12T20:38:19,0,2,1,"🇫🇷🐐 INSOLITE - Le traffic du #RERC a été interrompu, puis perturbé ce mercredi soir en raison de la présence de chèvres sur les voies. https://twitter.com/InfoHugoQuentin/status/1800991039668228474/video/1",utilisateur_anonymise_20,,Saint-Quentin-en-Yvelines
23,2024-06-12T20:34:19,0,0,0,@utilisateur_anonymise_41 @RERC_SNCF Sinon nouveau principe : pas de chèvres aux alentours des voies 🤣,utilisateur_anonymise_21,utilisateur_anonymise_41,
24,2024-06-12T20:29:34,0,2,0,@RERC_SNCF J’espère qu’un dédommagement est prévu !! Quelle honte cette organisation pour aller chercher 5 chèvres !,utilisateur_anonymise_22,RERC_SNCF,
25,2024-06-12T20:25:18,0,3,0,"@RERC_SNCF C est sûr qu après le spectacle des chèvres , les voyageurs vont passer une excellente soirée",usager revendiqué de la ligne C 9,RERC_SNCF,
26,2024-06-12T20:15:53,16,44,9,"🔴🚞 Insolite : Des chèvres ont été aperçues sur les voies du #RERC à proximité de la station de Choisy-Le-Roi (94) ce mercredi en fin de journée - témoins

 https://twitter.com/LeoShelby91/status/1800957154666418254/video/1",utilisateur_anonymise_23,,Choisy-le-Roi
27,2024-06-12T20:15:43,0,1,0,@RERC_SNCF C'est quoi déjà un anilaux ?,utilisateur_anonymise_24,RERC_SNCF,
28,2024-06-12T20:11:38,0,1,0,"@RERC_SNCF Oh ben ptet que je serais encore dedans quand elle reprendra demain, qui sait, c’est tellement la merde 🥰 Pour quelques chèvres qui rendent chèvre les usagers 🥰🐐",utilisateur_anonymise_25,RERC_SNCF,
29,2024-06-12T20:08:35,0,0,0,Je déteste officiellement les chèvres !! #RERC,utilisateur_anonymise_26,,
30,2024-06-12T19:44:39,0,0,1,"@utilisateur_anonymise_1418 @utilisateur_anonymise_1211 Le débroussaillage version ""valoche"" comme vous savez si bien le dire. #Chèvre #RERC https://twitter.com/patrick_bertaux/status/1800977535809019907/photo/1",utilisateur_anonymise_27,utilisateur_anonymise_1265,
31,2024-06-12T19:43:48,0,5,0,@RERC_SNCF Les chèvres sont présentes depuis 17h00...pourquoi trafic toujours bloqué à 21h30 ?... la honte ! Arrêtez de prendre les passagers pour des imbéciles.,utilisateur_anonymise_28,RERC_SNCF,
32,2024-06-12T19:41:37,0,0,0,"@RERC_SNCF Le classique, les chèvres de la sncf supprimé sqy...",utilisateur_anonymise_1,RERC_SNCF,
33,2024-06-12T19:39:43,0,0,0,Des putain de #chevres maintenant  sur le #RERC @RERC_SNCF  qui dit mieux ? A quand des extraterrestre sur la voie du #RERC Ça on la jamais fait https://twitter.com/Ghost51365175/status/1800976294097645738/photo/1,utilisateur_anonymise_17,,
34,2024-06-12T19:32:40,0,0,1,"@utilisateur_anonymise_1419 @RERC_SNCF Une bonne douzaine de chèvres éparpillés sur toute la plateforme, vraiment, ça se ramène pas aussi facilement que ça dans un enclos. Et il faut avoir le matos pour le réparer, ou sinon compter le temps d’acheminement et celui pour en trouver à cette heure ci.",utilisateur_anonymise_29,utilisateur_anonymise_1419,
35,2024-06-12T19:25:49,0,3,0,"@utilisateur_anonymise_1410 @RERC_SNCF @utilisateur_anonymise_1420 Il va vraiment falloir que les maires pro-eco-paturages soient contactés par nos associations. 
On va pas pouvoir se taper ce genre d'incident en plus du reste parce que des citadins savent pas que les chèvres escaladent tout.",utilisateur_anonymise_30,usager revendiqué de la ligne C 10,
36,2024-06-12T19:16:59,0,0,0,@RERC_SNCF Roulez sur ces ptn de chèvres !!!!,utilisateur_anonymise_31,RERC_SNCF,
37,2024-06-12T19:16:00,0,0,0,"@RERC_SNCF Hier trains en panne !! 
Aujourd’hui des chèvres !!
Demain manque du personnel !!
Bravo 👍👍👍",utilisateur_anonymise_32,RERC_SNCF,
38,2024-06-12T19:14:59,0,2,1,@RERC_SNCF @utilisateur_anonymise_1420 Vous vous foutez du monde ! Comment se fait-il qu’un train Ouigo vient de passer dans l’autre sens s’il y a des chèvres sur les voies qui nous empêchent de repartir depuis bientôt 2 heures ?,usager revendiqué de la ligne C 10,RERC_SNCF,
2807,2024-06-12T19:14:52,0,0,1,"@utilisateur_anonymise_0 @utilisateur_anonymise_1410 @utilisateur_anonymise_1408 @RERC_SNCF Les autres exploitants reloueront sur les chèvres eux ? Ahaha, ça sera pareil avec n’importe qui",utilisateur_anonymise_34,utilisateur_anonymise_0,
40,2024-06-12T19:13:58,0,1,0,"@RERC_SNCF J'arrive pas à comprendre comment une ville comme Paris, qui doit accueillir les JO dans quelques semaines, n'a toujours pas trouvé une solution pour ce genre de problème.
Des chèvres.
3h de blocage.",utilisateur_anonymise_35,utilisateur_anonymise_35,
41,2024-06-12T19:13:22,0,0,1,@RERC_SNCF Et pourquoi les longues lignes circule si ya des chèvres sur les voies on m'explique et pourquoi les autorités mettent 2 heures a intervenir,utilisateur_anonymise_36,RERC_SNCF,
42,2024-06-12T19:12:12,0,1,0,"@RERC_SNCF Invalides-musée d’orsay : 1h de trajet !
Le trafic vers le sud est indiqué comme « ralenti »… or, le conducteur vient d’indiquer que les chèvres étaient toujours là… 
Soyez précis dans vos infos… que les gens puissent s’organiser et pas de rester coincés 1h, on a des vies !",utilisateur_anonymise_37,RERC_SNCF,"Invalides,Musée d'Orsay"
43,2024-06-12T19:11:05,0,1,1,"@RERC_SNCF 3h de trafic totalement bloqué pour des chèvres.
Déso les CM on sait que vous n'y pouvez rien, mais c'est désolant.
Les gares AVANT Choisy ne sont même pas desservies, les infos arrivent au compte goutte toutes les 30min impossible de s'organiser",utilisateur_anonymise_35,RERC_SNCF,Choisy-le-Roi
44,2024-06-12T19:10:30,0,0,0,@RERC_SNCF Ces chèvres elles sont moins d'une dizaine peut être 6 ou 7 . Et ça fait des semaines qu'elles sont au même endroit.,utilisateur_anonymise_38,RERC_SNCF,
45,2024-06-12T19:10:26,0,4,0,@RERC_SNCF J’ai pris le train à javel à 18h30 et là 21h je suis toujours à François Mitterrand. 2h30 pour évacuer des chèvres ?!! C’est une blague ? J’en peux plus de ce RER . J’en peux vraiment plus ! Je sature complètement. Il y a tous les jours des problèmes,utilisateur_anonymise_39,RERC_SNCF,Javel
46,2024-06-12T19:09:13,0,0,0,"Ce mercredi 12 juin , toujours bloqués. Ont-ils attrapé les animaux? C 'est vrai que cela court vite. C'est peut-être une espèce protégée. A ménager dans cette période trouble! #idfmobilites #vpecresse #rerc",utilisateur_anonymise_40,,
2821,2024-06-12T19:05:29,0,1,1,"@utilisateur_anonymise_1421 @RERC_SNCF Une seule solution, interdire les animaux en france",utilisateur_anonymise_41,utilisateur_anonymise_21,
48,2024-06-12T19:05:04,0,1,0,@utilisateur_anonymise_1422 @utilisateur_anonymise_1419 @RERC_SNCF C’est vrai que la gare de  Choisy le roi est connu pour être un haut lieu d’élevage des chèvres 😂,utilisateur_anonymise_42,utilisateur_anonymise_29,Choisy-le-Roi
49,2024-06-12T19:04:47,0,0,0,@RERC_SNCF Quelle coïncidence des chèvres partout sur la ligne le même soir 😘  Le bordel de tous les soirs cette semaine. https://twitter.com/davidhthe1st/status/1800967502777786486/photo/1,utilisateur_anonymise_43,RERC_SNCF,
50,2024-06-12T19:04:15,0,1,0,@RERC_SNCF La SNCF en 2024 a quelques jours des JO de paris met plus de 2 heures a évacuer des sois disant chèvres des voies.vous en faîte une belle de chèvre sérieux,utilisateur_anonymise_36,RERC_SNCF,
51,2024-06-12T19:01:13,0,0,0,@RERC_SNCF Y a effectivement des chèvres en orange qui courent après d'autres chèvres ! Je confirme. Mais je parie sur les chèvres qui m'ont l'air plus aguerries (pas celles en orange) que les autres chèvres (en orange),utilisateur_anonymise_44,RERC_SNCF,
52,2024-06-12T19:00:02,0,0,0,@RERC_SNCF @utilisateur_anonymise_1423 Non mais on est ou la??? Les gens sont bloqués depuis plus d’une heure à cause des chevres??,utilisateur_anonymise_45,RERC_SNCF,
53,2024-06-12T18:59:24,0,0,0,"@RERC_SNCF @utilisateur_anonymise_1424 être incompétents c'est une passion ou juste un hobby? Des trains bloqués pendant 2h pour des chèvres sur les voies, on dirait une mauvaise blague",utilisateur_anonymise_46,RERC_SNCF,
54,2024-06-12T18:59:22,0,0,0,"Semaine de rêve sur le #rerC. Pas de panne, de grève, de suppression  de train. Bref un service public à son service . Reposant un service qui fonctionne grâce à nos impôts. patatras depuis ce matin, cela ne pouvait pas durer aujourd'hui Annulation, retard. Chèvres,? sur la voie",utilisateur_anonymise_40,,
2842,2024-06-12T18:59:16,0,0,3,"@utilisateur_anonymise_1419 @RERC_SNCF C’est vrai que c’est à cause de la SNCF si des chèvres sont sur les voies, c’est bien connu !",utilisateur_anonymise_29,utilisateur_anonymise_1419,
56,2024-06-12T18:58:52,0,0,0,"@RERC_SNCF Bordel, écrasé-les, ça fait 1h  que ça fait 15 minutes que y a des chèvres sur la voie on veut rentrer chez nous et viré Valérie.",utilisateur_anonymise_47,RERC_SNCF,
57,2024-06-12T18:56:21,0,0,1,@RERC_SNCF  ps : les horaires sur l’appli ne sont pas à jour. Les pb de trains à cause des animaux ok mais un minimum c’est de mettre à jour . Merci 🙂,utilisateur_anonymise_48,utilisateur_anonymise_48,
58,2024-06-12T18:56:10,0,0,0,@utilisateur_anonymise_1424 @RERC_SNCF ALLEZ VOUS FAIRE AVEC VOS ANIMAUX SUR LES VOIES ! ON SUR  PANAME OU DANS LA SAVANES LÀ ??! VOS MÈRES CONS !,utilisateur_anonymise_49,utilisateur_anonymise_926,
59,2024-06-12T18:54:19,0,0,0,@RERC_SNCF 21h40 pour des chevres?,utilisateur_anonymise_50,RERC_SNCF,
60,2024-06-12T18:52:53,0,2,0,@RERC_SNCF Ce matin train retardé ce soir chèvres sur les voie du grand n’importe quoi je passe plus de temps dans vos train insalubre que chez moi ou au travail,utilisateur_anonymise_51,RERC_SNCF,
61,2024-06-12T18:52:41,0,0,0,Si c’est pas des voitures c’est des chèvres j’en ai marre #RERC,utilisateur_anonymise_52,,
62,2024-06-12T18:52:40,0,0,0,"@RERC_SNCF Des ""animaux"" maintenant ... un cirque ?",utilisateur_anonymise_53,RERC_SNCF,
63,2024-06-12T18:52:00,0,1,0,"@RERC_SNCF Cela fait plus de 3 heures maintenant que les trains ne circulent plus, trouvez vous cela normal, que nous soyons bloqué pour le motif de présence d’animaux sur les voies, on est où la !!!!!",utilisateur_anonymise_12,RERC_SNCF,
64,2024-06-12T18:48:52,0,5,0,@RERC_SNCF Bon dites le que c’est à cause des chèvres !! Et mettez des photos please!!! J’ai vu celle du chauffeur à BFM 😂. Heureusement on a un peu de RER D sans chèvres 🐐😂,utilisateur_anonymise_54,RERC_SNCF,Bibliothèque François Mitterrand
65,2024-06-12T18:48:26,1,0,1,"@RERC_SNCF   Y a @Hironizaysha qui va rentrer en retard à cause des animaux quel est la marche à suivre pour lui redonner le sourire ? 💀💀 « RERC_SNCF: 🔴#InfoTrafic #RERC [RAPPEL]

Le trafic est perturbé sur l'ensemble de la ligne en raison de la présence d'anilaux sur la voie enter les gares Choisy le Roi et Massy Palaiseau. — https://twitter.com/rerc_sncf/status/1800949137036427342 »",utilisateur_anonymise_55,RERC_SNCF,"Choisy-le-Roi,Massy-Palaiseau"
66,2024-06-12T18:46:36,0,2,0,@RERC_SNCF Vous êtes quand même très fort la Sncf pour faire des conneries.... À quel moment vous vous êtes dit qu'installer des clôtures au milieu des voies et foutre des CHÈVRES était une bonne idée ??,utilisateur_anonymise_56,RERC_SNCF,
67,2024-06-12T18:44:29,0,0,0,"La Sncf RER C, est bloquée par des chèvres. Des voyageurs otages de quelques chèvres. #RerC #france #JoParis2024",utilisateur_anonymise_57,,
68,2024-06-12T18:44:04,0,0,1,"@RERC_SNCF Bon, les insiders qui sont à Choisy là, en vrai les chèvres sont toujours là ou on se fou de nous ??",utilisateur_anonymise_58,RERC_SNCF,Choisy-le-Roi
69,2024-06-12T18:42:50,0,0,0,@utilisateur_anonymise_65 @RERC_SNCF Vous parlez d’animaux ou d’agent sncf ?,utilisateur_anonymise_59,utilisateur_anonymise_65,
70,2024-06-12T18:40:08,0,0,0,"@RERC_SNCF @utilisateur_anonymise_1425 Bonsoir, 
Avez-vous des infos sur ce qui se passe actuellement pour les animaux sur les voies à Choisy-le-Roi et si possible une estimation de quand le trafic sera de retour à la normale ?
Bonne soirée à vous et Bon courage.",utilisateur_anonymise_60,RERC_SNCF,Choisy-le-Roi
71,2024-06-12T18:40:03,0,1,0,@RERC_SNCF putain sur cette ligne vous êtes tellement cons que vous ne pouvez pas virer 3 putain de chèvres en 2h !!!?,utilisateur_anonymise_61,RERC_SNCF,
72,2024-06-12T18:39:31,0,1,0,@RERC_SNCF Des chèvres dans votre profil : les jeux arrivent en juillet et vous (la direction de la Sncf) ne maîtrisez rien,utilisateur_anonymise_57,RERC_SNCF,
73,2024-06-12T18:38:10,0,0,0,"Ce mercredi 12 juin 2024, un nouvel arrêt à une station après la précédente! Il faut du temps pour attraper les animaux (quelques animaux empêcheraient des milliers de personnes de rentrer chez elles! 
 #immobilisés #rerc",utilisateur_anonymise_40,,
74,2024-06-12T18:37:24,0,0,1,@RERC_SNCF Quelle sorte d animaux ?,utilisateur_anonymise_62,RERC_SNCF,
2819,2024-06-12T18:36:41,0,2,2,"@RERC_SNCF En 2023, pour ne pas retarder 800 clients d'un TGV, la SNCF écrase un chaton.
En 2024, elle préfère mettre en retard des milliers de passagers du RER C plutôt que de déloger une chèvre.
Voilà comment la SNCF nous considère",utilisateur_anonymise_63,RERC_SNCF,
76,2024-06-12T18:34:59,0,1,0,@RERC_SNCF Les fameux anilaux,utilisateur_anonymise_64,RERC_SNCF,
77,2024-06-12T18:32:11,0,0,0,@RERC_SNCF « Anilaux sur la voie enter » vous nous rendez chèvre sur le #RERC 😤,utilisateur_anonymise_42,RERC_SNCF,
2855,2024-06-12T18:31:37,0,0,2,@RERC_SNCF Je voudrais aller a Meudon et je suis bloqué à cause de 4 chèvres sur un quai a Invalides,utilisateur_anonymise_65,RERC_SNCF,"Invalides,Meudon-Val-Fleury"
79,2024-06-12T18:30:23,0,1,0,@RERC_SNCF Vous vous rendez compte que c'est plus long pour une putain de chèvre que pour un accident grave voyageur bandd d'incapables ?!,utilisateur_anonymise_61,RERC_SNCF,
80,2024-06-12T18:29:22,0,0,0,@RERC_SNCF S’AGIRAIT DES LES BOUGER LES CHÈVRES AU BOUT D’UN MOMENT ON A PAS QUE ÇA A FOUTRE 90€ VOTRE SERVICE DE MERDE CHAQUE MOIS J’EN PEUX PLUS J’VAIS FRAUDER ET VOUS M’ATTRAPEREZ JAMAIS,utilisateur_anonymise_66,RERC_SNCF,
81,2024-06-12T18:23:38,0,0,1,"Je suis au bord du @RERC_SNCF, ils ont repéré les chèvres mais elles fuient les agents de la sncf",utilisateur_anonymise_67,,
82,2024-06-12T18:21:56,0,2,0,"Coucou les petites chèvres, merci d'avoir bloqué le @RERC_SNCF pendant plus de 2h ! https://twitter.com/Vahelnir/status/1800956718219919439/photo/1",utilisateur_anonymise_68,,
83,2024-06-12T18:20:33,0,0,0,@RERC_SNCF Mais à quel moment ça affecte l'autre bout de la ligne ou ya pas d'animaux,utilisateur_anonymise_69,RERC_SNCF,
84,2024-06-12T18:17:40,0,3,0,"3 chèvres sur les voies et incapable de gérer les problèmes, c’est une honte @RERC_SNCF",utilisateur_anonymise_70,,
85,2024-06-12T18:16:55,0,1,0,@RERC_SNCF si compliqué de degager des chevres ?,utilisateur_anonymise_50,RERC_SNCF,
86,2024-06-12T18:14:33,0,0,0,@RERC_SNCF Des animaux ?,utilisateur_anonymise_71,RERC_SNCF,
87,2024-06-12T18:14:20,0,2,0,"@RERC_SNCF 1h pour faire pont de l’alma-Austerlitz
Et encore a l’arrêt actuellement
Pour des animaux sur les voies
J’ai plus les mots la🥺",utilisateur_anonymise_72,RERC_SNCF,"Pont de l'Alma,Gare d'Austerlitz"
88,2024-06-12T18:13:56,0,5,0,"@RERC_SNCF Mais bordel ! Je suis arrivé à 18h30 à Invalides et c’était déjà le chaos. J’ai eu un train vers 19h30, qui a été rendu terminus à SMND. Je suis à présent dans un autre train qui est bloqué à BnF depuis 15 minutes. Pour 5 chèvres ?!",usager revendiqué de la ligne C 10,RERC_SNCF,"Bibliothèque François Mitterrand,Invalides"
89,2024-06-12T18:12:33,0,0,0,@RERC_SNCF Avec l histoire des chèvres tous les clients s inclinent; vous êtes trop forts! Les rares qui espéraient encore des améliorations ont pris un sérieux coup sur la caboche!,usager revendiqué de la ligne C 9,RERC_SNCF,
90,2024-06-12T18:09:01,1,2,0,"@RERC_SNCF Purée bloquer depuis plus 1 heure dans un train pour des chèvres. La prochaine fois c'est quoi un éléphant sur la voie, un vaisseau spatiale garé en double file sur la voie. Non mais c'est dingue comme on se fout nos gueules. Au prix du Pass http://Navigo.je rentre quand ?",utilisateur_anonymise_73,RERC_SNCF,
91,2024-06-12T18:08:14,0,1,0,@RERC_SNCF J'aimerais bien voir la gueule des animaux arrêter de vous foutre de la gueule des usagers,utilisateur_anonymise_36,RERC_SNCF,
92,2024-06-12T18:02:31,0,3,0,@RERC_SNCF C’est vous qui rendez chèvre sérieux …,utilisateur_anonymise_25,RERC_SNCF,
93,2024-06-12T18:01:29,0,0,0,@RERC_SNCF Mais quels animaux au pluriel ont pu être percutés sur des rails ??,utilisateur_anonymise_74,RERC_SNCF,
94,2024-06-12T17:56:15,0,0,0,"@RERC_SNCF 3h pour rentrer au lieu d’1h15 C’est tous les jours et invivable 😭 Impossible d’arriver à l’heure pour récupérer les enfants
Panne électrique puis alarme tirée puis des animaux sur la voix ! 
Cela n’arrive pas en Angleterre ou en Espagne. En FR une équipe de bras cassés ?",utilisateur_anonymise_75,RERC_SNCF,
95,2024-06-12T17:53:45,0,0,0,"@RERC_SNCF 
Lettre pour le RER C

Ligne Maudite
Rêves de rentrer partis en fumés 
Explosions d'excuses 
Comme des cons , nous continuons a croire qu'un jour tu changeras

Mais il n'en est rien
Un jour des intempéries, un jour manque de personnel , aujourd'hui ce sont les chèvres",utilisateur_anonymise_76,RERC_SNCF,
96,2024-06-12T17:50:54,0,1,0,@RERC_SNCF Doublons la prime JO et les chèvres seront bien gardées !,usager revendiqué de la ligne C 9,RERC_SNCF,
97,2024-06-12T17:49:52,0,0,0,"@utilisateur_anonymise_1427 @utilisateur_anonymise_1429 @RERC_SNCF @utilisateur_anonymise_1426 @utilisateur_anonymise_1428 @utilisateur_anonymise_1430 Bonjour, cela est du à la présence d'animaux sur les voies.",faux gestionnaire du RER,usager revendiqué de la ligne C 9,
98,2024-06-12T17:49:40,0,1,0,@RERC_SNCF J'espère que les animaux vont bien 🤧,utilisateur_anonymise_78,RERC_SNCF,
99,2024-06-12T17:46:48,0,0,0,"@RERC_SNCF Precision ce sont des chevres qui bloquent la circulation, mais les exploitants ne savent pas les distinguer des agents, du coup c'est complexe...",utilisateur_anonymise_79,RERC_SNCF,
100,2024-06-12T17:42:50,0,0,0,@RERC_SNCF Si ce sont les chèvres ça fait des semaines qu'elles sont sur ou entre les voies. Vous pouviez pas vous en occuper avant .,utilisateur_anonymise_38,RERC_SNCF,
101,2024-06-12T17:40:23,0,1,0,@RERC_SNCF Des chèvres… vous êtes sûrs ce sont pas des collègues à vous  sur les voies ? Quelqu un a vérifié ?,utilisateur_anonymise_80,RERC_SNCF,
102,2024-06-12T17:32:34,0,0,0,@RERC_SNCF Il y a une vidéo avec les chèvres ? Qu'on rigole un peu quitte à être en retard lol,utilisateur_anonymise_81,RERC_SNCF,
103,2024-06-12T17:24:38,0,0,0,@RERC_SNCF Heureusement que ça a repris avant. Parce que bloqués plus d'1 h 200 mètres avant la gare nous aurait rendus chèvres 🐐,utilisateur_anonymise_82,RERC_SNCF,
104,2024-06-12T17:21:06,0,1,0,@RERC_SNCF @utilisateur_anonymise_1431 Attention la chèvre au départ de choisy restera à quai les conditions de départ n’étant pas réunies,usager revendiqué de la ligne C 9,RERC_SNCF,Choisy-le-Roi
105,2024-06-12T17:16:20,0,1,0,"@RERC_SNCF Alors, 2 trucs: l'information doit arriver aux voyageurs dans les trains et vous allez mettre du réseau dans vos gares de merde avant de nous dire de consulter vos sites de merde. Et vos chèvres vous les dégagez de nos lignes si vous ne savez pas faire 1 clôture décente.",utilisateur_anonymise_83,RERC_SNCF,
106,2024-06-12T17:15:49,0,10,1,@RERC_SNCF J'ai hâte de voir comment la SNCF va donner une image déplorable à la France pdt les JO. Surtout en disant que des chèvres sont sur les voies.,utilisateur_anonymise_84,RERC_SNCF,
107,2024-06-12T17:15:01,0,1,0,@RERC_SNCF Mais qu’est ce que vous foutez sur les voies les chèvres 🐐 de la SNCF ? #RERC,utilisateur_anonymise_42,RERC_SNCF,
108,2024-06-12T17:14:43,0,2,0,"Le #RERC bloqué par... des chèvres ⤵
https://actu.fr/ile-de-france/choisy-le-roi_94022/sncf-presence-de-chevres-sur-les-voies-le-trafic-sur-le-rer-c-en-partie-interrompu-entre-paris-et-l-essonne_61197231.html",utilisateur_anonymise_85,,Choisy-le-Roi
109,2024-06-12T17:14:36,0,0,0,"Le #RERC bloqué par... des chèvres ⤵
https://actu.fr/ile-de-france/choisy-le-roi_94022/sncf-presence-de-chevres-sur-les-voies-le-trafic-sur-le-rer-c-en-partie-interrompu-entre-paris-et-l-essonne_61197231.html",utilisateur_anonymise_86,,Choisy-le-Roi
110,2024-06-12T17:14:35,0,0,0,@RERC_SNCF Mais qu’est ce que vous foutez sur les voies les chèvres 🐐 de la SNCF ? #RERC,utilisateur_anonymise_42,RERC_SNCF,
